"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 20, 2021","722.03","723.53","727.84","716.98","73.11M","0.13%"
"Jul 19, 2021","721.09","729.62","729.80","716.23","89.06M","-2.09%"
"Jul 16, 2021","736.52","740.37","740.56","734.19","74.52M","-0.39%"
"Jul 15, 2021","739.42","741.09","744.53","738.20","59.31M","-0.74%"
"Jul 14, 2021","744.95","740.96","747.35","740.85","53.89M","0.28%"
"Jul 13, 2021","742.86","741.22","742.86","738.94","56.92M","0.60%"
"Jul 12, 2021","738.44","731.92","739.40","730.19","53.88M","0.86%"
"Jul 09, 2021","732.15","726.94","732.15","725.53","69.60M","1.25%"
"Jul 08, 2021","723.11","732.60","733.01","718.21","84.80M","-1.97%"
"Jul 07, 2021","737.64","733.99","737.95","733.70","73.03M","0.84%"
"Jul 06, 2021","731.48","733.25","735.80","729.19","70.97M","-0.34%"
"Jul 05, 2021","733.99","732.17","735.30","730.00","44.23M","0.06%"
"Jul 02, 2021","733.55","734.08","736.35","731.79","54.35M","0.30%"
"Jul 01, 2021","731.33","734.71","738.10","726.22","71.67M","0.25%"
"Jun 30, 2021","729.52","734.50","735.63","726.85","75.13M","-0.64%"
"Jun 29, 2021","734.19","731.47","736.33","731.14","57.55M","0.46%"
"Jun 28, 2021","730.86","730.41","734.69","729.09","57.23M","-0.31%"
"Jun 25, 2021","733.14","734.01","734.92","731.29","56.88M","0.06%"
